0,0.00042057,0.00057727,0.0013603,4.8806e-005,5.0987e-005,0.089243,0.014912,0.033183,0.00021937,0.081917,0.022721,0.0061333,0.00023331,0.011272,4.9445e-005,2.6968e-005,0,0,0.029447,0.00022914,0.029505,0.049855
1,0.0072583,0.00017927,0.0010034,0.0005517,0.0010498,0.069881,0,0.038335,0.0028268,0.0020554,0.0035028,5.5551e-006,0.00012695,1.4568e-005,5.7439e-007,0,0,0,0,3.2579e-006,0.11012,0.027118
1,0.019806,0.00028134,0.013215,0.0014804,0.00072819,0.045373,0.10857,0.03308,0.0056579,0.0073048,0.0092375,0.0027402,0.026919,0.0085205,0.00025047,8.6501e-005,0.085559,0,0.043342,0.00082316,0.064566,0.029951
0,0.0096355,0.00042802,0.0080635,0.00041636,0.00046142,0.086167,0,0.040804,0.0020427,0.029115,0.034508,0.96927,0.11703,0.44264,0.028964,0.015207,0,0,0,0.059532,0.0094952,0.013869
1,0.13538,9.6069e-005,0.047927,0.0015491,0.0019063,0,0,0,0.0079504,0.014259,0.02121,0.0023294,0.05751,0.0092926,0.00013119,0.00015606,0.070133,0,0.37196,0.00061683,0.1106,0.066231
1,0.0097609,0.0017756,0.0051061,2.1588e-005,1.0021e-005,0.026645,0.031208,0.0079107,9.9909e-005,0.13873,0.056225,0.023852,0.00012009,0.025199,0.00011623,0.00012832,0.032878,0.063042,0.01307,0.00061031,0.072604,0.035862
0,3.0375e-006,3.0879e-005,3.642e-006,0,0,0,0,0.0012638,0,0,0,0.12291,0.00064847,0.054405,0.0039293,0.0050627,0.35024,0.7738,0.15012,0.018077,0.01222,0.015253
0,0.00073352,0.021261,0.00026223,7.0277e-006,1.7454e-005,0.012495,0.059202,0.21957,1.3032e-005,0.065344,0.10898,0.0026411,7.4625e-005,0.00066103,7.1132e-005,9.917e-005,0.084602,0.13827,0.062129,0.00032145,0.0049467,0.014601
0,0.0011316,6.0901e-005,0.0013057,2.8334e-005,3.7692e-005,0.058536,0.091838,0.055614,0.00013249,0.0080533,0.014137,0.0088297,0.032253,0.040485,0.00015406,9.6896e-005,0.087978,0.076873,0.022072,0.00075583,0.12588,0.049557
0,0.075931,0.017449,0.028838,0.0044432,1.3956e-005,0.0092552,0.014763,0.005085,0.020144,0.0025684,0.0031453,0.0023294,0.05751,0.0092926,0.00013119,0.00015606,0.070133,0,0.37196,0.00061683,0.1106,0.066231
1,0.0027029,0.0020192,0.010216,0.00033679,0.00039484,0.10769,0.30832,0.055329,0.0014443,0.033111,0.014382,0.00073352,0.021261,0.00026223,7.0277e-006,1.7454e-005,0.012495,0.059202,0.21957,1.3032e-005,0.065344,0.10898
1,0.0015823,0.023277,0.0095512,0.00023721,8.227e-005,0.1692,0,0.064996,0.00096651,0.15802,0.060379,0.004336,0.13223,0.0028954,0.00026153,0.00018377,0,0,0,0.000859,0.065671,0.079604
0,2.8104e-005,0.00083546,5.6451e-005,0,0,0.013476,0,0.0079641,0,0,0,0.0034322,0.00084318,0.0074188,4.8058e-005,5.3566e-005,0.02804,0,0.036831,0.00025955,0.1167,0.044706
0,0.0012471,0.00073939,0.0048093,0.00012989,8.4663e-005,0.36216,0.19969,0.12313,0.00059837,0.068439,0.019591,0.046689,0.00034482,0.022103,0.00073128,0.00021446,0.098043,0.15494,0.024697,0.0028203,0.011436,0.013395
1,0.013792,0.0026668,0.023258,0.00027217,0.00032704,0.057172,0.05861,0.024389,0.00139,0.026071,0.010746,0.0013494,0.036248,0.0026332,3.0722e-007,4.0162e-007,0,0,0,2.1719e-006,0.023099,0.011417
0,1.1712e-005,0.00013295,2.5494e-005,0,0,0.0032437,0,0.0012894,0,0,0,0.006461,0.00073596,0.0050879,6.7317e-005,5.4771e-005,0.16219,0.15134,0.06481,0.00033339,0.085519,0.035474
1,0.0035803,0.0029112,0.00081764,8.1006e-005,3.7717e-005,0.031907,0,0.015216,0.00038552,0.0551,0.072462,3.4972e-005,0.00036969,8.0125e-005,3.9704e-007,0,0,0,0.0025675,2.1719e-006,0.44908,0.079139
0,0.00016214,0.0013853,0.00050624,3.4482e-005,8.641e-006,0.018452,0,0.006121,0.00012597,0.034375,0.01731,0.0056591,0.013034,0.0045762,1.3194e-005,9.6694e-006,0,0,0,7.4932e-005,0.17254,0.12066
0,2.8104e-005,6.9478e-005,7.2841e-005,2.2858e-006,1.9089e-006,0,0,0,1.086e-005,0.011549,0.0097635,0.030023,0.00071194,0.019286,6.38e-005,4.5426e-005,0,0,0.0013025,0.00031276,0.0073646,0.0052721
0,0.00013745,0.00099414,0.00017664,2.4299e-005,3.1633e-005,0.041405,0.091319,0.023997,9.2307e-005,0.13338,0.030074,1.1165e-005,0.00075826,1.0926e-005,1.4682e-007,0,0.0064589,0,0.0039371,1.086e-006,0.0010744,0.0034497
1,0.014821,0.0018356,0.018949,0.0021116,0.0022517,0.18023,0,0.17035,0.009285,0.031758,0.033608,0.0001501,0.0050676,0.00072841,6.1961e-006,5.817e-006,0.021794,0.014912,0.0037554,3.0407e-005,0.04637,0.011786
0,1.5926e-005,0.00051465,2.0031e-005,1.0856e-005,0,0.038706,0,0.013806,3.2579e-005,0.028812,0.010049,0.013146,0.010248,0.029672,0.0015678,0.0015728,0.057809,0.075209,0.081491,0.0074573,0.032668,0.018635
1,0.26114,0.0017747,0.032591,0.0037864,0.0015338,0.094858,0.10734,0.015614,0.013305,0.0088017,0.023597,0.003581,0.0046396,0.00068834,1.2523e-005,1.2788e-005,0.010099,0,0.13521,5.5384e-005,0.010154,0.027699
0,0.017183,0.12941,0.012419,0.00021507,0.00017118,0.27585,0.075366,0.078652,0.00074172,0.12666,0.082799,0.0015892,5.1465e-006,0.0053957,8.6319e-005,6.3551e-005,0.0090701,0.014325,0.0012018,0.00046697,0.12983,0.058695
1,0.14621,0.02865,0.035901,0.15162,0.12012,0.14742,0.095886,0.069361,0.23209,0.0028729,0.0085067,0.012886,0.0002762,0.01292,0.00087825,0.0010112,0.079475,0.17277,0.092608,0.0043428,0.020986,0.017063
1,0.061862,0.00019986,0.02309,0.011858,0.0043205,0.35305,0.80283,0.094569,0.038709,0.0090622,0.014465,0.0037823,0.00066905,0.0025767,0.00023344,0.00029509,0.42082,0.20969,0.13737,0.00092524,0.014761,0.030039
0,4.3784e-006,6.6047e-005,9.1051e-006,0,0,0.0030848,0,0.0012262,0,0,0,5.0351e-005,0.0013149,0.00015843,7.566e-007,4.7168e-007,0.003343,0,0.0026314,3.2579e-006,0.17422,0.029102
0,0.023852,0.00012009,0.025199,0.00011623,0.00012832,0.032878,0.063042,0.01307,0.00061031,0.072604,0.035862,0.0063688,0.00027448,0.014421,0.00015295,0.00023032,0.039213,0.093527,0.02229,0.00073737,0.025299,0.016413
1,0.040537,0.12654,0.027394,0.0086464,0.0115,0.13477,0,1,0.03102,0.0058897,0.0071617,2.0086e-005,0.00085518,5.2809e-005,1.914e-006,4.8612e-007,0.065636,0.11933,0.0224,1.1946e-005,0.10333,0.026655
0,0.0077248,0.0018133,0.0030302,3.3803e-005,3.2262e-005,0.096708,0.045549,0.025442,0.00018244,0.20376,0.22137,0.0066363,0.0064855,0.0067414,0.00021178,0.00024454,0.092529,0.11983,0.051683,0.00097085,0.033895,0.05982
0,0.00016214,0.0013853,0.00050624,3.4482e-005,8.641e-006,0.018452,0,0.006121,0.00012597,0.034375,0.01731,1.7924e-005,0.00018442,3.0957e-005,2.2168e-007,0,0,0,0,1.086e-006,0.00053718,0.0010231
0,0.033107,2.5733e-006,0.022264,7.5723e-005,4.2121e-005,0,0,0,0.00042353,0.019621,0.01887,0.0032262,0.0011142,0.018119,0.00016561,0.00015421,0.14593,0.15236,0.056139,0.000859,0.099669,0.038271
0,2.627e-006,0.00020844,9.1051e-006,1.1742e-006,0,0,0,0.0026049,5.4298e-006,0.051891,0.0097766,6.5128e-006,0.0002925,1.6389e-005,5.6105e-006,2.4264e-006,0.016066,0.015524,0.0076004,2.2805e-005,0.03993,0.014782
0,0.00078255,0.003051,1.6389e-005,5.6839e-007,4.4856e-007,0,0,0,3.2579e-006,0.0014325,0.0015094,0.0072898,0.0013656,0.012263,0.000577,0.00068144,0.36707,0.045656,0.10687,0.0025803,0.035666,0.018708
1,0.0063688,0.00027448,0.014421,0.00015295,0.00023032,0.039213,0.093527,0.02229,0.00073737,0.025299,0.016413,0.002794,0.00025132,0.0017664,0.0015101,0.001752,0.4006,0.52303,0.48303,0.0044166,0.0066128,0.011313
1,0.0063688,0.00027448,0.014421,0.00015295,0.00023032,0.039213,0.093527,0.02229,0.00073737,0.025299,0.016413,0.0019588,0.037966,0.0026168,8.9966e-006,7.4912e-006,0.0063969,0,0.025776,5.104e-005,0.038734,0.014842
1,0.0026411,7.4625e-005,0.00066103,7.1132e-005,9.917e-005,0.084602,0.13827,0.062129,0.00032145,0.0049467,0.014601,2.129e-005,0.00041087,1.4568e-005,1.795e-007,4.7168e-007,0,0,0.0078845,1.086e-006,0.026322,0.034352
0,0.0097609,0.0017756,0.0051061,2.1588e-005,1.0021e-005,0.026645,0.031208,0.0079107,9.9909e-005,0.13873,0.056225,0.013907,0.0004752,0.029752,0.0031603,0.002015,0.10075,0.13385,0.12189,0.013524,0.025579,0.016004
0,7.3338e-005,0.0014736,3.642e-005,3.612e-006,5.0606e-007,0.0063304,0,0.0038189,1.9547e-005,0.04563,0.018368,0.0019588,0.037966,0.0026168,8.9966e-006,7.4912e-006,0.0063969,0,0.025776,5.104e-005,0.038734,0.014842
0,0.00012982,0.00036455,0.00017482,4.2887e-006,2.9998e-006,0,0,0,2.3891e-005,0.0016115,0.001919,0.023852,0.00012009,0.025199,0.00011623,0.00012832,0.032878,0.063042,0.01307,0.00061031,0.072604,0.035862
0,0.00031226,0.0016735,0.0019467,2.7158e-005,2.1493e-005,0.16436,0.061206,0.087545,0.00013683,0.17342,0.045095,0.061751,0.00063045,0.041282,0.00042687,0.00048488,0.0099755,0.016324,0.0038723,0.0020818,0.022286,0.02657
1,0.010747,0.008032,0.0061077,0.00022565,0.00028537,0.096088,0.030603,0.056478,0.0010566,0.022033,0.021036,0.0013325,0.019595,0.0016972,5.3985e-005,4.2399e-005,0,0,0,0.00024869,0.043159,0.030637
0,0.038429,0.00048292,0.036524,0.00084492,0.0013293,0.057011,0.043556,0.031825,0.0043732,0.030965,0.022131,0.00010256,0.000603,0.00040427,4.5145e-006,3.4432e-006,0.029173,0,0.0077526,1.9547e-005,0.074906,0.03162
0,1.7924e-005,0.00018442,3.0957e-005,2.2168e-007,0,0,0,0,1.086e-006,0.00053718,0.0010231,0.00024839,0.00057641,0.0008322,9.6239e-006,6.225e-006,0.1964,0.1506,0.035841,3.9095e-005,0.066147,0.032548
0,0.004464,0.00077713,0.008149,0.00015899,0.00017884,0.15001,0.21553,0.049254,0.00074715,0.044553,0.01251,0.0060265,0.00030622,0.0019339,0.00039507,0.00032102,0.17388,0.18179,0.070204,0.0019504,0.0073389,0.0095112
0,0.00046416,0.0057598,0.00082128,2.0251e-007,0,0,0,0.016803,1.086e-006,0.069833,0.019868,9.9116e-005,0.0028658,0.00015479,2.3516e-006,2.9879e-006,0.032507,0.030738,0.019182,1.1946e-005,0.0050584,0.0033811
1,0.0061333,0.00023331,0.011272,4.9445e-005,2.6968e-005,0,0,0.029447,0.00022914,0.029505,0.049855,0.00025986,1.0293e-005,0.00038788,4.5464e-005,5.2961e-005,0.0034109,0,0.034749,0.00021176,0.0062735,0.0038993
1,0.037006,0.00028392,0.028493,0.016704,0.033391,0.025615,0.029676,0.083852,0.0571,0.0016612,0.0041311,0.00042057,0.00057727,0.0013603,4.8806e-005,5.0987e-005,0.089243,0.014912,0.033183,0.00021937,0.081917,0.022721
1,0.12291,0.00064847,0.054405,0.0039293,0.0050627,0.35024,0.7738,0.15012,0.018077,0.01222,0.015253,3.0375e-006,9.0922e-005,7.2841e-006,8.6732e-007,0,0.0034802,0,0.0027123,5.4298e-006,0.056618,0.0082267
0,0.0021363,0.00058242,0.0067013,0.00014451,0.00020431,0.066299,0.14307,0.036683,0.00074063,0.044579,0.026116,0.0039155,0.11038,0.015919,0.00076327,0.00079741,0.057333,0,0.18074,0.0030049,0.056798,0.036481
0,0.0013494,0.036248,0.0026332,3.0722e-007,4.0162e-007,0,0,0,2.1719e-006,0.023099,0.011417,0.062224,0.0038805,0.021754,0.0059223,0.006756,0.16758,0.16624,0.34257,0.023542,0.0036847,0.0076958
0,1.1712e-005,0.00013295,2.5494e-005,0,0,0.0032437,0,0.0012894,0,0,0,0.03447,0.00028906,0.011125,0.00079334,0.00048467,0.15541,0.46109,0.065771,0.0036554,0.0053979,0.0091727
0,0.0015892,5.1465e-006,0.0053957,8.6319e-005,6.3551e-005,0.0090701,0.014325,0.0012018,0.00046697,0.12983,0.058695,0.041738,0.00064075,0.075721,0.0028957,0.0032165,0.10633,0.39888,0.11578,0.013252,0.031133,0.016264
1,0.16207,0.0004143,0.013829,0.05742,0.073548,0.01971,0,0.013116,0.20381,0.0032315,0.0082933,0.00019514,0.00063217,0.00020395,1.9494e-006,1.4089e-006,0.0099288,0,0.0065143,1.1946e-005,0.0071298,0.0035961
1,0.013146,0.010248,0.029672,0.0015678,0.0015728,0.057809,0.075209,0.081491,0.0074573,0.032668,0.018635,0.022534,0.0022876,0.024132,7.6411e-005,6.556e-005,0.085446,0.15536,0.025642,0.00038117,0.031379,0.024357
1,0.22353,6.519e-005,0.047215,0.0024638,0.0018067,0.032652,0.029825,0.011821,0.010747,0.0064338,0.014217,0.04399,7.9771e-005,0.017984,0.00034005,0.00049912,0.0033768,0,0.0038829,0.0018527,0.0053605,0.0053536
1,0.00020628,0.0014676,0.0003296,1.8775e-005,7.9875e-006,0.086876,0.062954,0.023126,9.2307e-005,0.026053,0.013782,6.532e-005,8.5776e-007,0.00013658,3.5047e-005,7.1951e-005,0.67162,0,0.22039,0.00015964,0.0053864,0.010275
1,0.015886,0.0024009,0.013423,0.00025923,0.00031143,0.19466,0.29071,0.042294,0.0013042,0.046833,0.024526,0.00016214,0.0013853,0.00050624,3.4482e-005,8.641e-006,0.018452,0,0.006121,0.00012597,0.034375,0.01731
0,0.003256,0.10268,0.0041264,5.545e-005,3.88e-005,0.14512,0,0.033831,0.00022371,0.090199,0.042598,0.17036,0.00032681,0.073762,0.014436,0.022524,0.080719,0.26187,0.061078,0.067158,0.0055318,0.0077087
0,3.6614e-005,0.00032166,4.0062e-005,1.1137e-005,1.4028e-005,0.040753,0.088782,0.016329,3.8009e-005,0.023267,0.013765,0.0013343,0.00073596,0.0022508,0.0002158,0.0001698,0.038212,0.10601,0.10921,0.0010827,0.017675,0.012935
1,0.00011419,0.0017961,0.00034053,5.7604e-006,3.0406e-006,0.057139,0.076124,0.019034,3.1493e-005,0.042548,0.01968,9.6023e-005,0.0026719,0.00023855,0,0,0,0,0,0,0,0
1,0.12291,0.00064847,0.054405,0.0039293,0.0050627,0.35024,0.7738,0.15012,0.018077,0.01222,0.015253,0.0061333,0.00023331,0.011272,4.9445e-005,2.6968e-005,0,0,0.029447,0.00022914,0.029505,0.049855
1,1.7541e-005,0.00042974,0.00010744,3.7265e-007,0,0,0,0,2.1719e-006,0.16841,0.022699,3.7681e-005,0.00022816,8.923e-005,9.936e-006,5.5344e-006,0.013141,0.015839,0.010331,4.9954e-005,0.034438,0.008285
1,0.0033045,0.00040143,0.011378,0.00057656,0.00033371,0.064262,0.13671,0.032153,0.0024999,0.032551,0.013917,0.48826,0.040284,0.16463,0.0143,0.013145,0.0034109,0,0.0078133,0.066258,0.0056801,0.0095168
0,0.0013494,0.036248,0.0026332,3.0722e-007,4.0162e-007,0,0,0,2.1719e-006,0.023099,0.011417,0.0019588,0.037966,0.0026168,8.9966e-006,7.4912e-006,0.0063969,0,0.025776,5.104e-005,0.038734,0.014842
1,0.0037823,0.00066905,0.0025767,0.00023344,0.00029509,0.42082,0.20969,0.13737,0.00092524,0.014761,0.030039,0.0047576,0.0024052,0.029734,0.00030252,0.00019663,0.087506,0.07643,0.038732,0.0014367,0.14403,0.064342
0,0.00061429,0.0038711,0.003795,3.7329e-005,1.4427e-005,0.11751,0.030959,0.047112,0.00016398,0.10077,0.016701,0.0069948,0.00033024,0.0071256,6.014e-005,7.5311e-005,0.024586,0,0.0085592,0.00032905,0.028055,0.011298
1,0.0018532,0.026181,0.0035473,4.2494e-005,3.1959e-005,0.15834,0,0.046119,0.00020633,0.082566,0.03036,0.0001501,0.0050676,0.00072841,6.1961e-006,5.817e-006,0.021794,0.014912,0.0037554,3.0407e-005,0.04637,0.011786
0,0.0035106,0.0001827,0.0017154,0.00012219,0.00017817,0.026712,0,0.10019,0.00050606,0.016112,0.011361,0.005382,0.0020063,0.008424,0.00062054,0.00071157,0.1256,0.30835,0.087721,0.0029202,0.021249,0.014103
0,0.0003046,0.0012866,0.00086316,3.5357e-005,1.336e-005,0.25483,0.10879,0.063017,0.000139,0.05771,0.017153,0.0036095,0.00031222,0.0127,0.00056903,0.00039018,0.061289,0.014912,0.036034,0.0025357,0.03201,0.012726
1,0.0019329,0.0013115,0.0063608,0.00010404,6.1162e-005,0.083626,0.12209,0.027994,0.00052669,0.17931,0.082225,0.00034288,0.00066991,0.0011563,2.0778e-005,2.0463e-005,0.022519,0.046121,0.011362,0.00011294,0.080403,0.046006
0,0.013711,0.0028212,0.01219,0.00026869,0.00016618,0.026113,0.031105,0.014157,0.001187,0.037956,0.030351,9.523e-006,0.00079514,1.0926e-005,3.9397e-007,4.8126e-007,0.0095749,0.014763,0.0037938,2.1719e-006,0.00080577,0.00084341
0,0.00069354,0.017903,0.00083949,1.2068e-006,1.4141e-006,0.012817,0.060726,0.012604,7.6018e-006,0.12278,0.068722,0.019806,0.00028134,0.013215,0.0014804,0.00072819,0.045373,0.10857,0.03308,0.0056579,0.0073048,0.0092375
1,0.022012,0.0011751,0.027576,0.0060088,0.011504,0.29439,0.14114,0.094939,0.026018,0.011455,0.009774,0.00016214,0.0013853,0.00050624,3.4482e-005,8.641e-006,0.018452,0,0.006121,0.00012597,0.034375,0.01731
0,0.013792,0.0026668,0.023258,0.00027217,0.00032704,0.057172,0.05861,0.024389,0.00139,0.026071,0.010746,0.023658,0.0063062,0.035621,0.0050162,0.012187,0.18505,0.015524,0.075986,0.003954,0.035386,0.022672
1,0.050187,0.00066305,0.055763,0.0014619,0.00089101,0.38107,0.4452,0.090994,0.0067992,0.028592,0.018409,3.4972e-005,0.00036969,8.0125e-005,3.9704e-007,0,0,0,0.0025675,2.1719e-006,0.44908,0.079139
0,0.011074,0.0033161,0.013018,7.764e-005,2.3717e-005,0.18367,0.045064,0.041303,0.00034968,0.13433,0.05228,0.0072133,0.00065104,0.016034,9.6322e-005,6.0705e-005,0.019859,0,0.005276,0.00049303,0.051592,0.01802
1,0.0002806,0.0048249,0.0011072,6.4998e-005,7.95e-005,0,0,0.016677,0.00024543,0.039415,0.028573,0.0066363,0.0064855,0.0067414,0.00021178,0.00024454,0.092529,0.11983,0.051683,0.00097085,0.033895,0.05982
0,5.6098e-006,0.00024446,5.463e-006,1.6487e-006,4.3524e-007,0.0030848,0,0.0012262,9.7737e-006,0.0004178,0.0010039,1.1302e-005,0.00028992,1.6389e-005,2.0428e-006,4.8126e-007,0.012574,0,0.010067,7.6018e-006,0.010744,0.02701
1,0.013314,0.22342,0.012301,8.2767e-005,0.00012049,0,0,0.033506,0.00041593,0.049145,0.018767,0.00016452,7.8056e-005,0.0013767,1.7594e-005,9.0337e-006,0.10399,0.12671,0.037697,8.5791e-005,0.094387,0.019502
0,6.5128e-006,0.00045804,1.821e-006,2.928e-006,4.0567e-007,0.0092555,0.014912,0.006095,1.3032e-005,0.0036259,0.0039676,0.001074,0.00072738,0.0029318,3.5272e-005,2.029e-005,0.040767,0.02865,0.0050257,0.00017701,0.070924,0.020266
0,0.0056591,0.013034,0.0045762,1.3194e-005,9.6694e-006,0,0,0,7.4932e-005,0.17254,0.12066,0.03447,0.00028906,0.011125,0.00079334,0.00048467,0.15541,0.46109,0.065771,0.0036554,0.0053979,0.0091727
1,0.0014685,0.0015019,0.00090322,0.00016708,0.00014369,0,0,0,0.00065049,0.0081525,0.021344,0.0002806,0.0048249,0.0011072,6.4998e-005,7.95e-005,0,0,0.016677,0.00024543,0.039415,0.028573
1,0.00029217,0.000802,2.1852e-005,4.6622e-007,6.1254e-007,0.0034802,0,0.0013834,2.1719e-006,0.027127,0.023868,0.00012426,7.0336e-005,0.00030411,6.3194e-006,9.8594e-006,0,0,0.01032,2.7149e-005,0.0066825,0.0027567
1,0.0081726,0.00047262,0.011307,0.00043062,0.00047395,0.052337,0.046574,0.015417,0.0021947,0.040809,0.026722,0.013792,0.0026668,0.023258,0.00027217,0.00032704,0.057172,0.05861,0.024389,0.00139,0.026071,0.010746
1,0.012644,0.28453,0.0016207,0.00017551,0.0003124,0,0,0,0.00079058,0.013233,0.017581,1.7486e-005,0.00048206,6.0094e-005,9.1761e-007,0,0.0061695,0,0.0024281,2.1719e-006,0.0053718,0.0041652
0,8.4558e-005,0.0027723,8.5588e-005,3.5142e-006,5.6688e-006,0,0,0.0052265,1.8461e-005,0.0026859,0.0036774,0.0039155,0.11038,0.015919,0.00076327,0.00079741,0.057333,0,0.18074,0.0030049,0.056798,0.036481
1,0.26114,0.0017747,0.032591,0.0037864,0.0015338,0.094858,0.10734,0.015614,0.013305,0.0088017,0.023597,0.006461,0.00073596,0.0050879,6.7317e-005,5.4771e-005,0.16219,0.15134,0.06481,0.00033339,0.085519,0.035474
1,0.013369,0.03333,0.012139,3.9145e-005,1.1571e-005,0.028669,0.029088,0.011384,0.00018461,0.21295,0.098341,0.0017855,0.00082002,0.0048658,0.00019792,0.00016531,0.047989,0.12029,0.015356,0.00096325,0.036908,0.012211
1,0.0047576,0.0024052,0.029734,0.00030252,0.00019663,0.087506,0.07643,0.038732,0.0014367,0.14403,0.064342,3.2482e-005,0.000591,0.00012201,4.1957e-007,1.1025e-006,0.020106,0,0.010637,2.1719e-006,0.00026859,0.0021949
1,0.0021363,0.00058242,0.0067013,0.00014451,0.00020431,0.066299,0.14307,0.036683,0.00074063,0.044579,0.026116,1.3053e-005,6.3474e-005,2.9136e-005,0,0,0,0,0.0025675,0,0,0
1,0.0034677,0.00066819,0.0074935,0.00014994,8.5341e-005,0.056197,0.088309,0.021259,0.00074932,0.067708,0.025081,5.6645e-006,0.0001441,1.6389e-005,2.1727e-007,5.7092e-007,0,0,0,1.086e-006,0.041363,0.021064
0,0.03899,0.00028992,0.011101,0.00040377,0.00031022,0.0030539,0.01447,0.001214,0.0018809,0.023616,0.041429,0.16587,2.0586e-005,0.074693,0.00035797,8.4215e-005,0,0,0,0.0018635,0.011299,0.011992
0,0.075931,0.017449,0.028838,0.0044432,1.3956e-005,0.0092552,0.014763,0.005085,0.020144,0.0025684,0.0031453,0.019806,0.00028134,0.013215,0.0014804,0.00072819,0.045373,0.10857,0.03308,0.0056579,0.0073048,0.0092375
0,0.013369,0.03333,0.012139,3.9145e-005,1.1571e-005,0.028669,0.029088,0.011384,0.00018461,0.21295,0.098341,0.0021363,0.00058242,0.0067013,0.00014451,0.00020431,0.066299,0.14307,0.036683,0.00074063,0.044579,0.026116
0,0.00011419,0.0017961,0.00034053,5.7604e-006,3.0406e-006,0.057139,0.076124,0.019034,3.1493e-005,0.042548,0.01968,0.062224,0.0038805,0.021754,0.0059223,0.006756,0.16758,0.16624,0.34257,0.023542,0.0036847,0.0076958
